Id,Price,Year,Mileage,City,State,Vin,Make,Model
49395,23986,2017,16230,Kenner, LA,1FATP8UH1H5218072,Ford,MustangEcoBoost
49413,22999,2017,23896,Nokomis, FL,1FATP8UH0H5245151,Ford,MustangEcoBoost
49419,22500,2017,25404,MONTCLAIR, CA,1FATP8UH3H5204643,Ford,MustangEcoBoost
49423,29768,2017,2118,Point Pleasant, NJ,3FA6P0H96HR203291,Ford,FusionSE
49438,23688,2017,21688,Willowbrook, IL,1FA6P8TH1H5205580,Ford,MustangEcoBoost
49490,25500,2017,15074,Des Moines, IA,1FA6P8TH8H5245221,Ford,MustangEcoBoost
49493,25917,2017,13511,Kansas City, KS,1FMCU9J90HUB07018,Ford,Escape4WD
49497,23850,2017,28766,El Cajon, CA,1FTYR2ZM6HKA22160,Ford,Transit
49498,28850,2017,9011,El Cajon, CA,3FA6P0VP9HR157846,Ford,FusionSport
49501,23991,2017,28750,Rockwall, TX,1FATP8UH2H5217920,Ford,MustangEcoBoost
49506,23499,2017,14793,Montebello, CA,1FA6P8TH3H5220064,Ford,MustangEcoBoost
49529,25954,2017,27771,Beaverton, OR,1FMCU9J9XHUA95878,Ford,Escape4WD
49555,23727,2017,18686,Tucson, AZ,1FA6P8TH7H5227468,Ford,MustangEcoBoost
49558,23727,2017,18706,Tucson, AZ,1FA6P8TH5H5227470,Ford,MustangEcoBoost
49566,25370,2017,2174,Cartersville, GA,1FMCU0JD3HUD72354,Ford,EscapeFWD
49568,23727,2017,18802,Pensacola, FL,1FA6P8TH2H5282295,Ford,MustangEcoBoost
49593,23727,2017,19974,Lawrenceville, GA,1FA6P8TH1H5278884,Ford,MustangEcoBoost
49631,23490,2017,26221,Castle Shannon, PA,1FMCU9G99HUC03205,Ford,Escape4WD
49637,28999,2017,13,Gower, MO,3FA6P0VP7HR366177,Ford,FusionSport
49640,25999,2017,5535,Cary, NC,1FMCU0JD8HUB48724,Ford,EscapeFWD
49657,23990,2017,20436,Castle Shannon, PA,1FMCU9G96HUC03159,Ford,Escape4WD
49659,24599,2017,7610,Centennial, CO,2FMPK4G98HBB20588,Ford,EdgeSE
49674,23404,2017,9519,Henderson, NV,1FA6P8TH0H5229109,Ford,MustangEcoBoost
49679,29500,2017,1500,Plainfield, IN,3FA6P0VP6HR245737,Ford,FusionSport
49701,23742,2017,36362,Redlands, CA,1FMCU0J95HUA64999,Ford,EscapeFWD
49723,27524,2017,12205,Carol Stream, IL,3FA6P0SU3HR238965,Ford,Fusion
49740,26279,2017,4350,Oconomowoc, WI,1FMCU9J98HUB00382,Ford,Escape4WD
49829,25921,2017,1968,Chattanooga, TN,1FMCU0JD5HUD72307,Ford,EscapeFWD
49878,23859,2017,30911,San Diego, CA,1FATP8UH0H5220606,Ford,MustangEcoBoost
49894,24991,2017,19393,Bountiful, UT,1FMCU9JD8HUC29047,Ford,Escape4WD
49925,22995,2017,16297,Hollywood, FL,1FA6P8TH8H5212512,Ford,MustangEcoBoost
49931,25997,2017,18097,Spokane, WA,1FMCU9J91HUA64535,Ford,Escape4WD
49941,24979,2017,28260,Durham, NC,1FMCU9J9XHUA63089,Ford,Escape4WD
49942,24990,2017,12590,Flemington, NJ,1FTYE1CMXHKA22533,Ford,Transit
49943,24873,2017,14415,Seattle, WA,1FMCU9JD6HUC29046,Ford,Escape4WD
49975,23500,2017,25070,Middlesboro, KY,1FMCU0JD5HUC56556,Ford,EscapeFWD
49988,23991,2017,26501,Alhambra, CA,1FMCU0J92HUA63390,Ford,EscapeFWD
50003,23727,2017,15226,Victorville, CA,1FA6P8TH5H5282338,Ford,MustangEcoBoost
50004,23727,2017,15227,Lawrenceville, GA,1FA6P8THXH5282450,Ford,MustangEcoBoost
50005,21993,2017,34234,Colma, CA,1FMCU9G90HUB08676,Ford,Escape4WD
50011,22494,2017,24133,Englewood, FL,1FATP8UH5H5204479,Ford,MustangEcoBoost
50015,23727,2017,15301,Livermore, CA,1FA6P8TH5H5279598,Ford,MustangEcoBoost
50016,23127,2017,22527,San Mateo, CA,1FA6P8TH6H5227302,Ford,MustangEcoBoost
50025,23727,2017,15400,Victorville, CA,1FA6P8TH7H5279599,Ford,MustangEcoBoost
50026,22999,2017,24298,Charlotte, NC,1FM5K7B8XHGA25787,Ford,ExplorerFWD
50029,23127,2017,23502,Sarasota, FL,1FA6P8TH8H5227401,Ford,MustangEcoBoost
50030,23727,2017,16283,San Mateo, CA,1FA6P8TH7H5254945,Ford,MustangEcoBoost
50031,25985,2017,7705,Burton, OH,1FMCU9JD6HUE31904,Ford,Escape4WD
50033,21999,2017,40557,Rockwall, TX,1FMCU9J96HUA96011,Ford,Escape4WD
50034,23127,2017,23533,San Mateo, CA,1FA6P8TH8H5227298,Ford,MustangEcoBoost
50043,23727,2017,16341,Vero Beach, FL,1FA6P8TH7H5278923,Ford,MustangEcoBoost
50059,23727,2017,16945,Victorville, CA,1FA6P8TH7H5279506,Ford,MustangEcoBoost
50062,23727,2017,16958,West Palm Beach, FL,1FA6P8TH2H5282751,Ford,MustangEcoBoost
50064,23727,2017,16977,Lawrenceville, GA,1FA6P8TH2H5282376,Ford,MustangEcoBoost
50068,23727,2017,17000,Vero Beach, FL,1FA6P8TH7H5282423,Ford,MustangEcoBoost
50075,23615,2017,18420,Sarasota, FL,1FATP8UH1H5254859,Ford,MustangEcoBoost
50078,23615,2017,19084,Toledo, OH,1FATP8UH0H5254786,Ford,MustangEcoBoost
50079,25990,2017,7767,Taylorville, IL,3FA6P0SU1HR239015,Ford,Fusion
50084,23727,2017,17814,Vero Beach, FL,1FA6P8TH1H5282336,Ford,MustangEcoBoost
50086,23727,2017,17818,Nashville, TN,1FA6P8TH2H5278912,Ford,MustangEcoBoost
50099,23727,2017,17912,Livermore, CA,1FA6P8TH9H5279409,Ford,MustangEcoBoost
50102,23727,2017,17926,Tucson, AZ,1FA6P8TH6H5282834,Ford,MustangEcoBoost
50106,23615,2017,19308,Victorville, CA,1FATP8UH2H5205802,Ford,MustangEcoBoost
50108,25565,2017,1062,Los Lunas, NM,1FMCU0F78HUD87158,Ford,EscapeFWD
50144,23727,2017,18938,Tampa, FL,1FA6P8TH3H5282290,Ford,MustangEcoBoost
50158,21289,2017,28723,Dallas, TX,1FA6P8TH3H5205354,Ford,MustangEcoBoost
50168,23727,2017,19086,Jacksonville, FL,1FA6P8TH8H5227382,Ford,MustangEcoBoost
50178,24999,2017,9346,Centennial, CO,2FMPK4K95HBB20426,Ford,EdgeTitanium
50198,24990,2017,4916,Ft. Lauderdale, FL,1FTYR2YM9HKA42940,Ford,Transit
50213,24575,2017,6857,Tampa, FL,1FA6P8TH9H5208579,Ford,MustangEcoBoost
50236,25000,2017,5721,Escondido, CA,1FMCU0JD9HUC11300,Ford,EscapeFWD
50239,20999,2017,34259,Montclair, CA,1FATP8UH0H5217978,Ford,MustangEcoBoost
50296,23295,2017,19956,Farmington, NM,1FMCU9G99HUB04934,Ford,Escape4WD
50310,22977,2017,11744,Hollywood, FL,1FATP8UH7H5254848,Ford,MustangEcoBoost
50315,22988,2017,33548,Sacramento, CA,1FMCU0G98HUB04631,Ford,EscapeFWD
50368,23995,2017,23624,Salinas, CA,1FATP8UH4H5204635,Ford,MustangEcoBoost
50369,25595,2017,7715,Fairbanks, AK,1FMCU9GD3HUB61599,Ford,Escape4WD
50386,22948,2017,38347,Victorville, CA,1FMCU9G96HUA24779,Ford,Escape4WD
50407,25550,2017,1955,Manahawkin, NJ,1FMCU9GD1HUC06197,Ford,Escape4WD
50448,21977,2017,26253,Melrose Park, IL,1FMCU9G98HUB67426,Ford,Escape4WD
50456,22000,2017,40096,Fenton, MI,1FMCU9J92HUA64690,Ford,Escape4WD
50461,23699,2017,21069,Daphne, AL,1FA6P8TH4H5218596,Ford,MustangEcoBoost
50468,22315,2017,29889,Colorado Springs, CO,1FATP8UH0H5205880,Ford,MustangEcoBoost
50472,23127,2017,20154,Tucson, AZ,1FA6P8TH0H5254933,Ford,MustangEcoBoost
50473,24325,2017,18728,Metairie, LA,1FMCU9J94HUC56189,Ford,Escape4WD
50476,21527,2017,39434,Victorville, CA,1FA6P8THXH5205321,Ford,MustangEcoBoost
50486,23127,2017,20812,Escondido, CA,1FA6P8TH3H5257700,Ford,MustangEcoBoost
50494,24325,2017,19496,Lakewood, WA,1FMCU9J92HUC35969,Ford,Escape4WD
50499,22700,2017,13250,Westville, NJ,1FA6P8TH3H5218413,Ford,MustangEcoBoost
50504,24325,2017,19568,New Castle, DE,1FMCU9J90HUA95940,Ford,Escape4WD
50505,23615,2017,15735,Waldorf, MD,1FATP8UH6H5254890,Ford,MustangEcoBoost
50514,23127,2017,21693,San Mateo, CA,1FA6P8TH2H5254738,Ford,MustangEcoBoost
50519,23127,2017,21727,Tucson, AZ,1FA6P8THXH5227481,Ford,MustangEcoBoost
50546,23977,2017,20207,Paso Robles, CA,1FA6P8THXH5205044,Ford,MustangEcoBoost
50552,23976,2017,14340,Manassas, VA,1FTYR2ZM1HKA08246,Ford,Transit
50555,25730,2017,8128,Lexington, KY,1FMCU9JD5HUC46758,Ford,Escape4WD
50562,25032,2017,26620,Augusta, GA,1FMCU0J97HUA63384,Ford,EscapeFWD
50575,23727,2017,15505,Victorville, CA,1FA6P8TH7H5254931,Ford,MustangEcoBoost
50581,23127,2017,22803,San Mateo, CA,1FA6P8THXH5248010,Ford,MustangEcoBoost
50589,23127,2017,22830,Tampa, FL,1FA6P8TH4H5227430,Ford,MustangEcoBoost
50592,25463,2017,1459,North Phoenix, AZ,1FTEX1C8XHKC83726,Ford,F-150XL
50602,23272,2017,20778,Harlingen, TX,1FA6P8THXH5204900,Ford,MustangEcoBoost
50615,23395,2017,19385,Waycross, GA,1FA6P8TH4H5218520,Ford,MustangEcoBoost
50625,23127,2017,23677,Victorville, CA,1FA6P8TH6H5227445,Ford,MustangEcoBoost
50629,23127,2017,23688,Victorville, CA,1FA6P8TH0H5254740,Ford,MustangEcoBoost
50630,23615,2017,17814,Jersey City, NJ,1FATP8UH7H5254803,Ford,MustangEcoBoost
50639,23727,2017,16571,Metairie, LA,1FA6P8TH3H5282774,Ford,MustangEcoBoost
50645,23727,2017,17081,Victorville, CA,1FA6P8TH9H5254929,Ford,MustangEcoBoost
50658,23727,2017,17220,Sandy, UT,1FA6P8TH6H5248005,Ford,MustangEcoBoost
50663,23727,2017,17238,Victorville, CA,1FA6P8TH2H5279185,Ford,MustangEcoBoost
50666,23727,2017,17256,Victorville, CA,1FA6P8TH6H5254886,Ford,MustangEcoBoost
50672,23727,2017,17282,Livermore, CA,1FA6P8TH9H5282827,Ford,MustangEcoBoost
50689,23000,2017,23188,Concord, CA,1FA6P8TH3H5206035,Ford,MustangEcoBoost
50691,22122,2017,35090,West Valley, UT,1FATP8UH2H5206030,Ford,MustangEcoBoost
50699,23727,2017,17318,Sarasota, FL,1FA6P8TH3H5282483,Ford,MustangEcoBoost
50710,23727,2017,17384,Vero Beach, FL,1FA6P8THXH5282433,Ford,MustangEcoBoost
50715,23727,2017,17420,San Mateo, CA,1FA6P8TH6H5257772,Ford,MustangEcoBoost
50717,23727,2017,17463,Tucson, AZ,1FA6P8TH8H5279689,Ford,MustangEcoBoost
50719,22950,2017,30002,Yulee, FL,1FMCU9G98HUA26209,Ford,Escape4WD
50724,23727,2017,17503,New Castle, DE,1FA6P8TH2H5278909,Ford,MustangEcoBoost
50730,24967,2017,15468,Long Beach, CA,1FTYE9ZM3HKA23688,Ford,Transit
50739,23727,2017,18058,Jacksonville, FL,1FA6P8TH7H5282714,Ford,MustangEcoBoost
50741,23615,2017,19412,Livermore, CA,1FATP8UH6H5247969,Ford,MustangEcoBoost
50746,23727,2017,18147,San Mateo, CA,1FA6P8TH7H5279196,Ford,MustangEcoBoost
50751,24332,2017,14055,Ashland, OR,1FMCU9G93HUB67334,Ford,Escape4WD
50752,23727,2017,18183,Nashville, TN,1FA6P8TH5H5282369,Ford,MustangEcoBoost
50769,23727,2017,19187,Manchester, CT,1FA6P8TH5H5282310,Ford,MustangEcoBoost
50779,22874,2017,27313,Anaheim, CA,1FA6P8TH4H5205928,Ford,MustangEcoBoost
50815,23615,2017,19601,Sandy, UT,1FATP8UH4H5247968,Ford,MustangEcoBoost
50816,23615,2017,19607,Charlotte, NC,1FATP8UH0H5254903,Ford,MustangEcoBoost
50817,28410,2017,2610,Kingston, NY,3FA6P0T98HR390878,Ford,FusionSE
50827,23727,2017,18334,Tucson, AZ,1FA6P8TH4H5227444,Ford,MustangEcoBoost
50855,23727,2017,19458,Miami, FL,1FA6P8TH2H5257722,Ford,MustangEcoBoost
50868,21927,2017,30001,Redmond, OR,1FA6P8TH2H5206043,Ford,MustangEcoBoost
50881,21927,2017,30071,New York, NY,1FA6P8TH3H5205628,Ford,MustangEcoBoost
50887,23025,2017,29922,Colorado Springs, CO,1FMCU9J94HUC35956,Ford,Escape4WD
50890,22525,2017,35950,Roselle, IL,1FMCU9J92HUB30803,Ford,Escape4WD
50898,22315,2017,26271,Miami, FL,1FATP8UH6H5205740,Ford,MustangEcoBoost
50901,22315,2017,26292,Victorville, CA,1FATP8UH0H5205863,Ford,MustangEcoBoost
50906,21815,2017,32349,Columbus, OH,1FATP8UH2H5205976,Ford,MustangEcoBoost
50913,22525,2017,36878,Colorado Springs, CO,1FMCU9J9XHUA95945,Ford,Escape4WD
50915,24325,2017,15211,Roselle, IL,1FMCU9J92HUC56336,Ford,Escape4WD
50917,24325,2017,15223,Roselle, IL,1FMCU9J97HUC56333,Ford,Escape4WD
50938,21927,2017,31742,Colorado Springs, CO,1FA6P8TH7H5205373,Ford,MustangEcoBoost
50952,24325,2017,16757,Roselle, IL,1FMCU9J98HUC56339,Ford,Escape4WD
50953,23995,2017,13925,Sacramento, CA,1FMCU0J97HUB02944,Ford,EscapeFWD
50956,22427,2017,26638,Saint Paul, MN,1FA6P8TH8H5248006,Ford,MustangEcoBoost
50957,23988,2017,3661,Manassas, VA,1FA6P8THXH5249495,Ford,MustangEcoBoost
50959,23490,2017,15485,Castle Shannon, PA,1FMCU9G98HUC53173,Ford,Escape4WD
50962,23725,2017,24043,Colorado Springs, CO,1FMCU9J9XHUC35945,Ford,Escape4WD
50964,24325,2017,16829,Victorville, CA,1FMCU9J97HUC35966,Ford,Escape4WD
50978,23727,2017,17530,Pensacola, FL,1FA6P8TH3H5282645,Ford,MustangEcoBoost
50984,23390,2017,19003,Fort Worth, TX,1FA6P8TH1H5273264,Ford,MustangEcoBoost
50999,24325,2017,17926,Colorado Springs, CO,1FMCU9J97HUC28922,Ford,Escape4WD
51000,24325,2017,17929,Roselle, IL,1FMCU9J95HUA64800,Ford,Escape4WD
51006,23775,2017,14772,Arkadelphia, AR,1FMCU0G95HUA95614,Ford,EscapeFWD
51007,22427,2017,27850,Tampa, FL,1FA6P8TH7H5205616,Ford,MustangEcoBoost
51011,21815,2017,35248,San Mateo, CA,1FATP8UH9H5205876,Ford,MustangEcoBoost
51018,23500,2017,6080,Mobile, AL,1FA6P8TH7H5201968,Ford,MustangEcoBoost
51043,26275,2017,1789,Arlington, WA,1FMCU9J97HUD29541,Ford,Escape4WD
51056,23495,2017,13821,Rockwall, TX,1FA6P8TH1H5278464,Ford,MustangEcoBoost
51058,23127,2017,20227,Houston, TX,1FA6P8TH9H5254915,Ford,MustangEcoBoost
51060,23999,2017,551,Tampa, FL,1FTMF1C89HKC58654,Ford,F-150XLT
51067,24325,2017,18890,Miami, FL,1FMCU9J99HUA63245,Ford,Escape4WD
51074,22427,2017,28805,Pensacola, FL,1FA6P8TH1H5227420,Ford,MustangEcoBoost
51076,23127,2017,20417,West Palm Beach, FL,1FA6P8TH1H5278870,Ford,MustangEcoBoost
51079,23127,2017,20439,Fort Lauderdale, FL,1FA6P8TH1H5287715,Ford,MustangEcoBoost
51090,24325,2017,19600,Lakewood, WA,1FMCU9J9XHUC35959,Ford,Escape4WD
51098,23127,2017,21078,Victorville, CA,1FA6P8TH6H5247954,Ford,MustangEcoBoost
51102,23127,2017,21090,San Mateo, CA,1FA6P8THXH5257810,Ford,MustangEcoBoost
51104,24325,2017,19670,Fairfield, CA,1FMCU9J99HUC35953,Ford,Escape4WD
51108,23127,2017,21126,Victorville, CA,1FA6P8TH1H5254939,Ford,MustangEcoBoost
51109,21815,2017,36934,Victorville, CA,1FATP8UH3H5205856,Ford,MustangEcoBoost
51116,23983,2017,3883,Owensboro, KY,2FMPK3G93HBB50799,Ford,EdgeSE
51119,23464,2017,12989,Myrtle Beach, SC,1FATP8EM2H5207982,Ford,MustangV6
51128,23727,2017,19729,Victorville, CA,1FA6P8TH1H5254729,Ford,MustangEcoBoost
51136,23127,2017,21186,Victorville, CA,1FA6P8TH0H5279671,Ford,MustangEcoBoost
51169,23127,2017,21906,Fort Lauderdale, FL,1FA6P8TH6H5227414,Ford,MustangEcoBoost
51171,25879,2017,6034,Lakewood, NJ,3FA6P0SU9HR239019,Ford,Fusion
51189,23127,2017,22840,Lakewood, WA,1FA6P8TH0H5248047,Ford,MustangEcoBoost
51190,23727,2017,15633,Tucson, AZ,1FA6P8TH5H5279200,Ford,MustangEcoBoost
51191,23727,2017,15645,Virginia Beach, VA,1FA6P8THXH5282206,Ford,MustangEcoBoost
51193,23615,2017,17017,West Palm Beach, FL,1FATP8UH9H5254902,Ford,MustangEcoBoost
51207,23727,2017,15755,Tucson, AZ,1FA6P8TH0H5254723,Ford,MustangEcoBoost
51208,23727,2017,15765,New York, NY,1FA6P8TH9H5278910,Ford,MustangEcoBoost
51209,24994,2017,8601,Downers Grove, IL,1FMCU0JD4HUA09299,Ford,EscapeFWD
51220,23727,2017,18464,Tucson, AZ,1FA6P8TH7H5227471,Ford,MustangEcoBoost
51221,21996,2017,37467,Muskogee, OK,1FMCU0JD6HUA16500,Ford,EscapeFWD
51222,23727,2017,18480,Tampa, FL,1FA6P8TH2H5282328,Ford,MustangEcoBoost
51227,25347,2017,2208,Brevard, NC,1FMCU9G99HUB26898,Ford,Escape4WD
51228,23000,2017,26704,Buford, GA,1FA6P8TH3H5205449,Ford,MustangEcoBoost
51232,23615,2017,19938,Providence, RI,1FATP8UH3H5254782,Ford,MustangEcoBoost
51238,23615,2017,19978,Sarasota, FL,1FATP8UH8H5254809,Ford,MustangEcoBoost
51264,23727,2017,15821,San Mateo, CA,1FA6P8THXH5279595,Ford,MustangEcoBoost
51273,23988,2017,26336,Kenly, NC,1FMCU0J96HUA26343,Ford,EscapeFWD
51277,23727,2017,15930,Vero Beach, FL,1FA6P8TH0H5282330,Ford,MustangEcoBoost
51300,22125,2017,38036,Redmond, OR,1FMCU9J96HUA64918,Ford,Escape4WD
51302,22125,2017,38059,Pittsburgh, PA,1FMCU9J98HUB30790,Ford,Escape4WD
51306,22525,2017,33255,Vero Beach, FL,1FMCU9J94HUB46324,Ford,Escape4WD
51310,22525,2017,33282,Sandy, UT,1FMCU9J98HUA64922,Ford,Escape4WD
51312,22125,2017,38119,Colorado Springs, CO,1FMCU9J90HUA95937,Ford,Escape4WD
51313,22248,2017,15100,North Lauderdale, FL,1FTYE9ZMXHKA07861,Ford,Transit
51330,23025,2017,25862,Fort Worth, TX,1FMCU9J90HUC35968,Ford,Escape4WD
51346,21395,2017,36717,Fallon, NV,1FMCU9G99HUB31342,Ford,Escape4WD
51351,22525,2017,32958,Victorville, CA,1FMCU9J95HUA64991,Ford,Escape4WD
51358,22525,2017,33001,Sandy, UT,1FMCU9J98HUA64970,Ford,Escape4WD
51389,22525,2017,33908,Roselle, IL,1FMCU9J93HUA63239,Ford,Escape4WD
51401,22525,2017,33989,Toledo, OH,1FMCU9J93HUA95978,Ford,Escape4WD
51402,22125,2017,38817,Colorado Springs, CO,1FMCU9J9XHUA95928,Ford,Escape4WD
51403,22525,2017,34028,Woburn, MA,1FMCU9J99HUB46528,Ford,Escape4WD
51404,23025,2017,28013,Saint Paul, MN,1FMCU9J93HUB46539,Ford,Escape4WD
51412,22525,2017,34707,Vero Beach, FL,1FMCU9J92HUA95969,Ford,Escape4WD
51413,22525,2017,34725,Santa Clara, CA,1FMCU9J99HUA64959,Ford,Escape4WD
51420,22525,2017,34769,Vero Beach, FL,1FMCU9J90HUA64753,Ford,Escape4WD
51421,22525,2017,34783,Toledo, OH,1FMCU9J99HUA96004,Ford,Escape4WD
51427,22125,2017,39664,Pittsburgh, PA,1FMCU9J97HUA96003,Ford,Escape4WD
51430,22125,2017,39696,Manchester, CT,1FMCU9J96HUB03989,Ford,Escape4WD
51433,22125,2017,39705,West Palm Beach, FL,1FMCU9J93HUA62995,Ford,Escape4WD
51444,23727,2017,17546,Jacksonville, FL,1FA6P8TH4H5282329,Ford,MustangEcoBoost
51447,23127,2017,24812,Santa Clara, CA,1FA6P8TH1H5227479,Ford,MustangEcoBoost
51466,23727,2017,17710,Tucson, AZ,1FA6P8TH3H5247944,Ford,MustangEcoBoost
51471,22977,2017,9009,Hollywood, FL,1FTYR1ZM2HKA20593,Ford,Transit
51472,22988,2017,23701,Tukwila, WA,1FMCU9JD4HUA84525,Ford,Escape4WD
51474,21927,2017,30224,Colorado Springs, CO,1FA6P8TH1H5205353,Ford,MustangEcoBoost
51484,22990,2017,13240,Green Brook Township, NJ,1FTYR1ZM3HKA20330,Ford,Transit
51489,27750,2017,1938,Lomira, WI,3FA6P0VP5HR203883,Ford,FusionSport
51492,22590,2017,17890,Lakewood, CO,1FMCU9G99HUD41505,Ford,Escape4WD
51496,22315,2017,25698,Lawrenceville, GA,1FATP8UH0H5205426,Ford,MustangEcoBoost
51502,23727,2017,16669,Vero Beach, FL,1FA6P8TH4H5278877,Ford,MustangEcoBoost
51504,23727,2017,16680,Victorville, CA,1FA6P8TH9H5282262,Ford,MustangEcoBoost
51507,23727,2017,16705,Nashville, TN,1FA6P8TH6H5282350,Ford,MustangEcoBoost
51511,23727,2017,16721,Escondido, CA,1FA6P8TH3H5257776,Ford,MustangEcoBoost
51512,24827,2017,6664,Stuart, FL,1FMCU0JD5HUA27262,Ford,EscapeFWD
51513,23127,2017,23966,Waldorf, MD,1FA6P8TH6H5282266,Ford,MustangEcoBoost
51514,24795,2017,1509,Hanford, CA,1FA6P8THXH5336426,Ford,MustangEcoBoost
51515,23727,2017,16749,San Mateo, CA,1FA6P8TH9H5279491,Ford,MustangEcoBoost
51529,22427,2017,25128,Lawrenceville, GA,1FA6P8TH8H5205673,Ford,MustangEcoBoost
51534,22525,2017,36970,Saint Paul, MN,1FMCU9J90HUB46529,Ford,Escape4WD
51536,22315,2017,26569,Sandy, UT,1FATP8UH9H5205828,Ford,MustangEcoBoost
51553,22427,2017,25880,Houston, TX,1FA6P8TH1H5227434,Ford,MustangEcoBoost
51584,23727,2017,16086,Vero Beach, FL,1FA6P8TH4H5278880,Ford,MustangEcoBoost
51587,28334,2017,2213,Beaverton, OR,1FADP5EU3HL103953,Ford,C-Max
51590,23727,2017,16123,Miami, FL,1FA6P8TH9H5278745,Ford,MustangEcoBoost
51599,23727,2017,16209,Lawrenceville, GA,1FA6P8TH2H5282460,Ford,MustangEcoBoost
51603,21991,2017,40332,Canyon, TX,1FMCU9J94HUB03957,Ford,Escape4WD
51625,22995,2017,15265,Chicago, IL,1FTYR2ZM3HKA05512,Ford,Transit
51632,24325,2017,17002,Lakewood, WA,1FMCU9J94HUC35973,Ford,Escape4WD
51636,22427,2017,26866,Columbus, OH,1FA6P8TH3H5205614,Ford,MustangEcoBoost
51637,21927,2017,32896,Victorville, CA,1FA6P8TH3H5205824,Ford,MustangEcoBoost
51651,22990,2017,13555,Wilmington, NC,1FMCU0J96HUB95620,Ford,EscapeFWD
51657,21815,2017,35360,Victorville, CA,1FATP8UH5H5205938,Ford,MustangEcoBoost
51661,22999,2017,30404,Loveland, CO,1FMCU9G92HUA25993,Ford,Escape4WD
51669,24325,2017,18203,Lakewood, WA,1FMCU9J90HUC35940,Ford,Escape4WD
51673,24325,2017,18251,San Mateo, CA,1FMCU9J96HUC35957,Ford,Escape4WD
51683,21995,2017,24809,Woodside, NY,1FTYR1ZM3HKA20571,Ford,Transit
51698,23727,2017,15074,Fort Lauderdale, FL,1FA6P8TH1H5282305,Ford,MustangEcoBoost
51701,23727,2017,15096,West Palm Beach, FL,1FA6P8TH3H5279258,Ford,MustangEcoBoost
51703,21814,2017,24673,Sanford, FL,1FA6P8TH7H5205549,Ford,MustangEcoBoost
51711,23615,2017,16509,Vero Beach, FL,1FATP8UH5H5254783,Ford,MustangEcoBoost
51712,23993,2017,21780,Abilene, TX,1FATP8UH6H5220514,Ford,MustangEcoBoost
51718,23995,2017,3400,Elmhurst, NY,1FTYE1CMXHKA59467,Ford,Transit
51725,22300,2017,38512,Tampa, FL,1FMCU0G90HUB04588,Ford,EscapeFWD
51755,23504,2017,4299,Bradenton, FL,1FA6P8TH2H5234697,Ford,MustangEcoBoost
51759,23895,2017,12377,Bensenville, IL,1FTYR1ZMXHKA22429,Ford,Transit
51769,22900,2017,27445,Stockton, CA,1FMCU9J98HUA63298,Ford,Escape4WD
51822,21544,2017,19047,Gaithersburg, MD,1FA6P8TH7H5239765,Ford,MustangEcoBoost
51875,22259,2017,37972,Nampa, ID,1FMCU0J96HUA63022,Ford,EscapeFWD
51886,21995,2017,21133,Hillsboro, NH,1FMCU9G92HUA28330,Ford,Escape4WD
51887,21900,2017,19892,Weymouth, MA,1FMCU9G97HUA25956,Ford,Escape4WD
51944,22427,2017,29105,Toledo, OH,1FA6P8THXH5227397,Ford,MustangEcoBoost
51947,22525,2017,33387,West Chester, OH,1FMCU9J99HUB03971,Ford,Escape4WD
51963,22525,2017,33522,Lawrenceville, GA,1FMCU9J91HUA64762,Ford,Escape4WD
51977,27715,2017,307,Roseville, CA,3FA6P0H79HR414094,Ford,FusionSE
51978,23988,2017,2001,Somerville, NJ,1FMCU9GD4HUB94479,Ford,Escape4WD
51979,22125,2017,38941,Colorado Springs, CO,1FMCU9J99HUB46514,Ford,Escape4WD
51984,21725,2017,43789,Colorado Springs, CO,1FMCU9J96HUA95926,Ford,Escape4WD
51985,22525,2017,34167,New York, NY,1FMCU9J9XHUB46523,Ford,Escape4WD
51988,19588,2017,49909,Leesburg, GA,1FMCU0J91HUA63140,Ford,EscapeFWD
51996,22125,2017,39053,Roselle, IL,1FMCU9J98HUA95944,Ford,Escape4WD
51997,23172,2017,15120,Sandy, UT,1FATP8UH5H5293308,Ford,MustangEcoBoost
52012,22525,2017,34932,Overland Park, KS,1FMCU9J99HUB46500,Ford,Escape4WD
52015,22125,2017,39764,Knightdale, NC,1FMCU9J92HUB30798,Ford,Escape4WD
52027,22125,2017,39878,San Mateo, CA,1FMCU9J98HUA64869,Ford,Escape4WD
52032,22525,2017,35083,San Mateo, CA,1FMCU9J96HUA64871,Ford,Escape4WD
52045,21815,2017,31868,Vero Beach, FL,1FATP8UH8H5205772,Ford,MustangEcoBoost
52051,23725,2017,21902,Colorado Springs, CO,1FMCU9J96HUC28913,Ford,Escape4WD
52053,21495,2017,31641,Richmond, TX,1FMCU9J99HUA63276,Ford,Escape4WD
52081,22995,2017,24697,Fallon, NV,1FMCU9G99HUC35121,Ford,Escape4WD
52084,22427,2017,28380,Fairfield, CA,1FA6P8TH0H5205991,Ford,MustangEcoBoost
52085,22427,2017,28384,Tucson, AZ,1FA6P8TH9H5227469,Ford,MustangEcoBoost
52089,22427,2017,28408,Victorville, CA,1FA6P8THXH5227299,Ford,MustangEcoBoost
52094,22664,2017,20877,Lakewood, NJ,1FTYE1ZM0HKA10639,Ford,Transit
52095,22800,2017,16287,Mount Dora, FL,1FMCU0JD1HUA16498,Ford,EscapeFWD
52103,22525,2017,34335,Metairie, LA,1FMCU9J92HUB03990,Ford,Escape4WD
